prefecture,year,population,capital,region,estimated_area,island
Aichi,1872.1667,1210368,Nagoya,Chubu,5165.12,Honshu
Aichi,1873,1217444,Nagoya,Chubu,5165.12,Honshu
Aichi,1874,1217521,Nagoya,Chubu,5165.12,Honshu
Aichi,1875,1234003,Nagoya,Chubu,5165.12,Honshu
Aichi,1876,1244711,Nagoya,Chubu,5165.12,Honshu
Aichi,1877,1250839,Nagoya,Chubu,5165.12,Honshu
Aichi,1878,1267206,Nagoya,Chubu,5165.12,Honshu
Aichi,1879,1295452,Nagoya,Chubu,5165.12,Honshu
Aichi,1880,1303812,Nagoya,Chubu,5165.12,Honshu
Aichi,1881,1317792,Nagoya,Chubu,5165.12,Honshu
Aichi,1882,1332050,Nagoya,Chubu,5165.12,Honshu
Aichi,1883,1354996,Nagoya,Chubu,5165.12,Honshu
Aichi,1884,1370576,Nagoya,Chubu,5165.12,Honshu
Aichi,1885,1373419,Nagoya,Chubu,5165.12,Honshu
Aichi,1886,1386473,Nagoya,Chubu,5165.12,Honshu
Aichi,1886.9167,1404106,Nagoya,Chubu,5165.12,Honshu
Aichi,1887.9167,1429486,Nagoya,Chubu,5165.12,Honshu
Aichi,1888.9167,1444011,Nagoya,Chubu,5165.12,Honshu
Aichi,1889.9167,1456294,Nagoya,Chubu,5165.12,Honshu
Aichi,1890.9167,1473099,Nagoya,Chubu,5165.12,Honshu
Aichi,1891.9167,1483744,Nagoya,Chubu,5165.12,Honshu
Aichi,1892.9167,1497791,Nagoya,Chubu,5165.12,Honshu
Aichi,1893.9167,1512420,Nagoya,Chubu,5165.12,Honshu
Aichi,1894.9167,1529349,Nagoya,Chubu,5165.12,Honshu
Aichi,1895.9167,1553447,Nagoya,Chubu,5165.12,Honshu
Aichi,1896.9167,1577320,Nagoya,Chubu,5165.12,Honshu
Aichi,1897.9167,1592733,Nagoya,Chubu,5165.12,Honshu
Aichi,1898.9167,1639611,Nagoya,Chubu,5165.12,Honshu
Aichi,1903.9167,1752042,Nagoya,Chubu,5165.12,Honshu
Aichi,1908.9167,1886739,Nagoya,Chubu,5165.12,Honshu
Aichi,1913.9167,2073224,Nagoya,Chubu,5165.12,Honshu
Aichi,1918.9167,2140077,Nagoya,Chubu,5165.12,Honshu
Aichi,1920.75,2089762,Nagoya,Chubu,5165.12,Honshu
Aichi,1925.75,2319494,Nagoya,Chubu,5165.12,Honshu
Aichi,1930.75,2567413,Nagoya,Chubu,5165.12,Honshu
Aichi,1935.75,2862701,Nagoya,Chubu,5165.12,Honshu
Aichi,1940.75,3166592,Nagoya,Chubu,5165.12,Honshu
Aichi,1944.25,3280206,Nagoya,Chubu,5165.12,Honshu
Aichi,1945.8333,2857851,Nagoya,Chubu,5165.12,Honshu
Aichi,1946.3333,2919085,Nagoya,Chubu,5165.12,Honshu
Aichi,1947.75,3122902,Nagoya,Chubu,5165.12,Honshu
Aichi,1948.5833,3226116,Nagoya,Chubu,5165.12,Honshu
Aichi,1950.75,3390585,Nagoya,Chubu,5165.12,Honshu
Aichi,1955.75,3769209,Nagoya,Chubu,5165.12,Honshu
Aichi,1960.75,4206313,Nagoya,Chubu,5165.12,Honshu
Aichi,1965.75,4798653,Nagoya,Chubu,5165.12,Honshu
Aichi,1970.75,5386163,Nagoya,Chubu,5165.12,Honshu
Aichi,1975.75,5923569,Nagoya,Chubu,5165.12,Honshu
Aichi,1980.75,6221638,Nagoya,Chubu,5165.12,Honshu
Aichi,1985.75,6455172,Nagoya,Chubu,5165.12,Honshu
Aichi,1990.75,6690603,Nagoya,Chubu,5165.12,Honshu
Aichi,1995.75,6868336,Nagoya,Chubu,5165.12,Honshu
Aichi,2000.75,7043300,Nagoya,Chubu,5165.12,Honshu
Aichi,2005.75,7254704,Nagoya,Chubu,5165.12,Honshu
Aichi,2010.75,7410719,Nagoya,Chubu,5165.12,Honshu
Aichi,2015.75,7484094,Nagoya,Chubu,5165.12,Honshu
Akita,1872.1667,582297,Akita,Tohoku,11636.28,Honshu
Akita,1873,581859,Akita,Tohoku,11636.28,Honshu
Akita,1874,596641,Akita,Tohoku,11636.28,Honshu
Akita,1875,604114,Akita,Tohoku,11636.28,Honshu
Akita,1876,609420,Akita,Tohoku,11636.28,Honshu
Akita,1877,613389,Akita,Tohoku,11636.28,Honshu
Akita,1878,616148,Akita,Tohoku,11636.28,Honshu
Akita,1879,621130,Akita,Tohoku,11636.28,Honshu
Akita,1880,618833,Akita,Tohoku,11636.28,Honshu
Akita,1881,625506,Akita,Tohoku,11636.28,Honshu
Akita,1882,628435,Akita,Tohoku,11636.28,Honshu
Akita,1883,633203,Akita,Tohoku,11636.28,Honshu
Akita,1884,640575,Akita,Tohoku,11636.28,Honshu
Akita,1885,639259,Akita,Tohoku,11636.28,Honshu
Akita,1886,644367,Akita,Tohoku,11636.28,Honshu
Akita,1886.9167,654037,Akita,Tohoku,11636.28,Honshu
Akita,1887.9167,662917,Akita,Tohoku,11636.28,Honshu
Akita,1888.9167,682928,Akita,Tohoku,11636.28,Honshu
Akita,1889.9167,690122,Akita,Tohoku,11636.28,Honshu
Akita,1890.9167,697298,Akita,Tohoku,11636.28,Honshu
Akita,1891.9167,703482,Akita,Tohoku,11636.28,Honshu
Akita,1892.9167,712738,Akita,Tohoku,11636.28,Honshu
Akita,1893.9167,720871,Akita,Tohoku,11636.28,Honshu
Akita,1894.9167,726974,Akita,Tohoku,11636.28,Honshu
Akita,1895.9167,737922,Akita,Tohoku,11636.28,Honshu
Akita,1896.9167,748358,Akita,Tohoku,11636.28,Honshu
Akita,1897.9167,757041,Akita,Tohoku,11636.28,Honshu
Akita,1898.9167,781129,Akita,Tohoku,11636.28,Honshu
Akita,1903.9167,837665,Akita,Tohoku,11636.28,Honshu
Akita,1908.9167,892650,Akita,Tohoku,11636.28,Honshu
Akita,1913.9167,943628,Akita,Tohoku,11636.28,Honshu
Akita,1918.9167,977212,Akita,Tohoku,11636.28,Honshu
Akita,1920.75,898537,Akita,Tohoku,11636.28,Honshu
Akita,1925.75,936408,Akita,Tohoku,11636.28,Honshu
Akita,1930.75,987706,Akita,Tohoku,11636.28,Honshu
Akita,1935.75,1037744,Akita,Tohoku,11636.28,Honshu
Akita,1940.75,1052275,Akita,Tohoku,11636.28,Honshu
Akita,1944.25,1048769,Akita,Tohoku,11636.28,Honshu
Akita,1945.8333,1211871,Akita,Tohoku,11636.28,Honshu
Akita,1946.3333,1195813,Akita,Tohoku,11636.28,Honshu
Akita,1947.75,1257398,Akita,Tohoku,11636.28,Honshu
Akita,1948.5833,1283710,Akita,Tohoku,11636.28,Honshu
Akita,1950.75,1309031,Akita,Tohoku,11636.28,Honshu
Akita,1955.75,1348871,Akita,Tohoku,11636.28,Honshu
Akita,1960.75,1335580,Akita,Tohoku,11636.28,Honshu
Akita,1965.75,1279835,Akita,Tohoku,11636.28,Honshu
Akita,1970.75,1241376,Akita,Tohoku,11636.28,Honshu
Akita,1975.75,1232481,Akita,Tohoku,11636.28,Honshu
Akita,1980.75,1256745,Akita,Tohoku,11636.28,Honshu
Akita,1985.75,1254032,Akita,Tohoku,11636.28,Honshu
Akita,1990.75,1227478,Akita,Tohoku,11636.28,Honshu
Akita,1995.75,1213667,Akita,Tohoku,11636.28,Honshu
Akita,2000.75,1189279,Akita,Tohoku,11636.28,Honshu
Akita,2005.75,1145501,Akita,Tohoku,11636.28,Honshu
Akita,2010.75,1085997,Akita,Tohoku,11636.28,Honshu
Akita,2015.75,1022839,Akita,Tohoku,11636.28,Honshu
Aomori,1872.1667,473244,Aomori,Tohoku,9644.55,Honshu
Aomori,1873,473317,Aomori,Tohoku,9644.55,Honshu
Aomori,1874,473098,Aomori,Tohoku,9644.55,Honshu
Aomori,1875,484428,Aomori,Tohoku,9644.55,Honshu
Aomori,1876,489245,Aomori,Tohoku,9644.55,Honshu
Aomori,1877,462865,Aomori,Tohoku,9644.55,Honshu
Aomori,1878,464985,Aomori,Tohoku,9644.55,Honshu
Aomori,1879,468517,Aomori,Tohoku,9644.55,Honshu
Aomori,1880,475413,Aomori,Tohoku,9644.55,Honshu
Aomori,1881,484274,Aomori,Tohoku,9644.55,Honshu
Aomori,1882,487687,Aomori,Tohoku,9644.55,Honshu
Aomori,1883,488505,Aomori,Tohoku,9644.55,Honshu
Aomori,1884,493137,Aomori,Tohoku,9644.55,Honshu
Aomori,1885,495182,Aomori,Tohoku,9644.55,Honshu
Aomori,1886,499549,Aomori,Tohoku,9644.55,Honshu
Aomori,1886.9167,515779,Aomori,Tohoku,9644.55,Honshu
Aomori,1887.9167,523226,Aomori,Tohoku,9644.55,Honshu
Aomori,1888.9167,530292,Aomori,Tohoku,9644.55,Honshu
Aomori,1889.9167,538110,Aomori,Tohoku,9644.55,Honshu
Aomori,1890.9167,545026,Aomori,Tohoku,9644.55,Honshu
Aomori,1891.9167,551389,Aomori,Tohoku,9644.55,Honshu
Aomori,1892.9167,559391,Aomori,Tohoku,9644.55,Honshu
Aomori,1893.9167,567002,Aomori,Tohoku,9644.55,Honshu
Aomori,1894.9167,574235,Aomori,Tohoku,9644.55,Honshu
Aomori,1895.9167,584459,Aomori,Tohoku,9644.55,Honshu
Aomori,1896.9167,589557,Aomori,Tohoku,9644.55,Honshu
Aomori,1897.9167,600294,Aomori,Tohoku,9644.55,Honshu
Aomori,1898.9167,617531,Aomori,Tohoku,9644.55,Honshu
Aomori,1903.9167,665691,Aomori,Tohoku,9644.55,Honshu
Aomori,1908.9167,721127,Aomori,Tohoku,9644.55,Honshu
Aomori,1913.9167,764485,Aomori,Tohoku,9644.55,Honshu
Aomori,1918.9167,797841,Aomori,Tohoku,9644.55,Honshu
Aomori,1920.75,756454,Aomori,Tohoku,9644.55,Honshu
Aomori,1925.75,812977,Aomori,Tohoku,9644.55,Honshu
Aomori,1930.75,879914,Aomori,Tohoku,9644.55,Honshu
Aomori,1935.75,967129,Aomori,Tohoku,9644.55,Honshu
Aomori,1940.75,1000509,Aomori,Tohoku,9644.55,Honshu
Aomori,1944.25,1009104,Aomori,Tohoku,9644.55,Honshu
Aomori,1945.8333,1083250,Aomori,Tohoku,9644.55,Honshu
Aomori,1946.3333,1089232,Aomori,Tohoku,9644.55,Honshu
Aomori,1947.75,1180245,Aomori,Tohoku,9644.55,Honshu
Aomori,1948.5833,1218325,Aomori,Tohoku,9644.55,Honshu
Aomori,1950.75,1282867,Aomori,Tohoku,9644.55,Honshu
Aomori,1955.75,1382523,Aomori,Tohoku,9644.55,Honshu
Aomori,1960.75,1426606,Aomori,Tohoku,9644.55,Honshu
Aomori,1965.75,1416591,Aomori,Tohoku,9644.55,Honshu
Aomori,1970.75,1427520,Aomori,Tohoku,9644.55,Honshu
Aomori,1975.75,1468646,Aomori,Tohoku,9644.55,Honshu
Aomori,1980.75,1523907,Aomori,Tohoku,9644.55,Honshu
Aomori,1985.75,1524448,Aomori,Tohoku,9644.55,Honshu
Aomori,1990.75,1482873,Aomori,Tohoku,9644.55,Honshu
Aomori,1995.75,1481663,Aomori,Tohoku,9644.55,Honshu
Aomori,2000.75,1475728,Aomori,Tohoku,9644.55,Honshu
Aomori,2005.75,1436657,Aomori,Tohoku,9644.55,Honshu
Aomori,2010.75,1373339,Aomori,Tohoku,9644.55,Honshu
Aomori,2015.75,1308649,Aomori,Tohoku,9644.55,Honshu
Chiba,1872.1667,NA,Chiba,Kanto,5156.61,Honshu
Chiba,1873,NA,Chiba,Kanto,5156.61,Honshu
Chiba,1874,1043189,Chiba,Kanto,5156.61,Honshu
Chiba,1875,1055373,Chiba,Kanto,5156.61,Honshu
Chiba,1876,1061664,Chiba,Kanto,5156.61,Honshu
Chiba,1877,1071142,Chiba,Kanto,5156.61,Honshu
Chiba,1878,1078635,Chiba,Kanto,5156.61,Honshu
Chiba,1879,1099676,Chiba,Kanto,5156.61,Honshu
Chiba,1880,1103292,Chiba,Kanto,5156.61,Honshu
Chiba,1881,1108678,Chiba,Kanto,5156.61,Honshu
Chiba,1882,1117696,Chiba,Kanto,5156.61,Honshu
Chiba,1883,1124085,Chiba,Kanto,5156.61,Honshu
Chiba,1884,1113651,Chiba,Kanto,5156.61,Honshu
Chiba,1885,1118109,Chiba,Kanto,5156.61,Honshu
Chiba,1886,1125375,Chiba,Kanto,5156.61,Honshu
Chiba,1886.9167,1141621,Chiba,Kanto,5156.61,Honshu
Chiba,1887.9167,1159287,Chiba,Kanto,5156.61,Honshu
Chiba,1888.9167,1172138,Chiba,Kanto,5156.61,Honshu
Chiba,1889.9167,1184062,Chiba,Kanto,5156.61,Honshu
Chiba,1890.9167,1191353,Chiba,Kanto,5156.61,Honshu
Chiba,1891.9167,1196785,Chiba,Kanto,5156.61,Honshu
Chiba,1892.9167,1205153,Chiba,Kanto,5156.61,Honshu
Chiba,1893.9167,1215742,Chiba,Kanto,5156.61,Honshu
Chiba,1894.9167,1221631,Chiba,Kanto,5156.61,Honshu
Chiba,1895.9167,1230385,Chiba,Kanto,5156.61,Honshu
Chiba,1896.9167,1239660,Chiba,Kanto,5156.61,Honshu
Chiba,1897.9167,1245874,Chiba,Kanto,5156.61,Honshu
Chiba,1898.9167,1275376,Chiba,Kanto,5156.61,Honshu
Chiba,1903.9167,1316547,Chiba,Kanto,5156.61,Honshu
Chiba,1908.9167,1358445,Chiba,Kanto,5156.61,Honshu
Chiba,1913.9167,1401587,Chiba,Kanto,5156.61,Honshu
Chiba,1918.9167,1395746,Chiba,Kanto,5156.61,Honshu
Chiba,1920.75,1336155,Chiba,Kanto,5156.61,Honshu
Chiba,1925.75,1399257,Chiba,Kanto,5156.61,Honshu
Chiba,1930.75,1470121,Chiba,Kanto,5156.61,Honshu
Chiba,1935.75,1546394,Chiba,Kanto,5156.61,Honshu
Chiba,1940.75,1588425,Chiba,Kanto,5156.61,Honshu
Chiba,1944.25,1659345,Chiba,Kanto,5156.61,Honshu
Chiba,1945.8333,1966862,Chiba,Kanto,5156.61,Honshu
Chiba,1946.3333,2008568,Chiba,Kanto,5156.61,Honshu
Chiba,1947.75,2112917,Chiba,Kanto,5156.61,Honshu
Chiba,1948.5833,2140511,Chiba,Kanto,5156.61,Honshu
Chiba,1950.75,2139037,Chiba,Kanto,5156.61,Honshu
Chiba,1955.75,2205060,Chiba,Kanto,5156.61,Honshu
Chiba,1960.75,2306010,Chiba,Kanto,5156.61,Honshu
Chiba,1965.75,2701770,Chiba,Kanto,5156.61,Honshu
Chiba,1970.75,3366624,Chiba,Kanto,5156.61,Honshu
Chiba,1975.75,4149147,Chiba,Kanto,5156.61,Honshu
Chiba,1980.75,4735424,Chiba,Kanto,5156.61,Honshu
Chiba,1985.75,5148163,Chiba,Kanto,5156.61,Honshu
Chiba,1990.75,5555429,Chiba,Kanto,5156.61,Honshu
Chiba,1995.75,5797782,Chiba,Kanto,5156.61,Honshu
Chiba,2000.75,5926285,Chiba,Kanto,5156.61,Honshu
Chiba,2005.75,6056462,Chiba,Kanto,5156.61,Honshu
Chiba,2010.75,6216289,Chiba,Kanto,5156.61,Honshu
Chiba,2015.75,6224027,Chiba,Kanto,5156.61,Honshu
Ehime,1872.1667,NA,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1873,NA,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1874,786408,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1875,791522,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1876,793214,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1877,1394091,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1878,1403693,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1879,1432627,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1880,1438895,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1881,1453472,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1882,1472680,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1883,1491614,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1884,1511820,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1885,1527562,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1886,1529375,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1886.9167,1533988,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1887.9167,1557257,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1888.9167,906414,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1889.9167,921708,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1890.9167,926972,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1891.9167,933510,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1892.9167,940009,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1893.9167,942632,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1894.9167,945101,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1895.9167,956166,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1896.9167,964079,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1897.9167,971955,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1898.9167,995441,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1903.9167,1034962,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1908.9167,1057547,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1913.9167,1097989,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1918.9167,1128039,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1920.75,1046720,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1925.75,1096366,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1930.75,1142122,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1935.75,1164898,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1940.75,1178705,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1944.25,1186491,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1945.8333,1361484,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1946.3333,1380700,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1947.75,1453887,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1948.5833,1481106,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1950.75,1521878,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1955.75,1540628,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1960.75,1500687,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1965.75,1446384,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1970.75,1418124,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1975.75,1465215,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1980.75,1506637,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1985.75,1529983,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1990.75,1515025,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,1995.75,1506700,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,2000.75,1493092,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,2005.75,1467815,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,2010.75,1431493,Matsuyama,Shikoku,5678.33,Shikoku
Ehime,2015.75,1385840,Matsuyama,Shikoku,5678.33,Shikoku
Fukui,1872.1667,NA,Fukui,Chubu,4189.88,Honshu
Fukui,1873,NA,Fukui,Chubu,4189.88,Honshu
Fukui,1874,NA,Fukui,Chubu,4189.88,Honshu
Fukui,1875,NA,Fukui,Chubu,4189.88,Honshu
Fukui,1876,NA,Fukui,Chubu,4189.88,Honshu
Fukui,1877,NA,Fukui,Chubu,4189.88,Honshu
Fukui,1878,NA,Fukui,Chubu,4189.88,Honshu
Fukui,1879,NA,Fukui,Chubu,4189.88,Honshu
Fukui,1880,NA,Fukui,Chubu,4189.88,Honshu
Fukui,1881,NA,Fukui,Chubu,4189.88,Honshu
Fukui,1882,577717,Fukui,Chubu,4189.88,Honshu
Fukui,1883,582210,Fukui,Chubu,4189.88,Honshu
Fukui,1884,583065,Fukui,Chubu,4189.88,Honshu
Fukui,1885,591669,Fukui,Chubu,4189.88,Honshu
Fukui,1886,592331,Fukui,Chubu,4189.88,Honshu
Fukui,1886.9167,585776,Fukui,Chubu,4189.88,Honshu
Fukui,1887.9167,590548,Fukui,Chubu,4189.88,Honshu
Fukui,1888.9167,596704,Fukui,Chubu,4189.88,Honshu
Fukui,1889.9167,602342,Fukui,Chubu,4189.88,Honshu
Fukui,1890.9167,603444,Fukui,Chubu,4189.88,Honshu
